x0000,y0000
31.14,12682.
31.16,12646.
31.18,12680.
31.2,12752.
31.22,12768.
31.24,12761.
31.26,12728.
31.28,12680.
31.3,12764.
31.32,12787.
31.34,12782.
31.36,12765.
31.38,12764.
31.4,12793.
31.42,12779.
31.44,12700.
31.46,12589.
31.48,12488.
31.5,12497.
31.52,12505.
31.54,12528.
31.56,12510.
31.58,12465.
31.6,12491.
31.62,12524.
31.64,12558.
31.66,12536.
31.68,12486.
31.7,12497.
31.72,12523.
31.74,12576.
31.76,12578.
31.78,12558.
31.8,12541.
31.82,12563.
31.84,12594.
31.86,12609.
31.88,12589.
31.9,12538.
31.92,12576.
31.94,12637.
31.96,12666.
31.98,12644.
32.,12581.
32.02,12604.
32.03,12678.
32.05,12713.
32.07,12690.
32.09,12672.
32.11,12643.
32.13,12692.
32.15,12753.
32.17,12745.
32.19,12721.
32.21,12686.
32.23,12710.
32.25,12758.
32.27,12780.
32.29,12758.
32.31,12731.
32.33,12748.
32.35,12797.
32.37,12820.
32.39,12762.
32.41,12691.
32.43,12636.
32.45,12619.
32.47,12622.
32.49,12596.
32.51,12516.
32.53,12465.
32.55,12484.
32.57,12521.
32.59,12509.
32.61,12468.
32.63,12467.
32.65,12481.
32.67,12531.
32.69,12549.
32.71,12566.
32.73,12523.
32.75,12516.
32.77,12567.
32.79,12592.
32.81,12600.
32.83,12570.
32.85,12549.
32.87,12577.
32.89,12639.
32.91,12629.
32.93,12596.
32.95,12554.
32.97,12577.
32.99,12657.
33.01,12668.
33.03,12666.
33.04,12639.
33.06,12644.
33.08,12710.
33.1,12731.
33.12,12739.
33.14,12717.
33.16,12660.
33.18,12707.
33.2,12748.
33.22,12760.
33.24,12721.
33.26,12705.
33.28,12757.
33.3,12800.
33.32,12835.
33.34,12821.
33.36,12785.
33.38,12787.
33.4,12824.
33.42,12790.
33.44,12718.
33.46,12627.
33.48,12537.
33.5,12546.
33.52,12580.
33.54,12521.
33.56,12498.
33.58,12441.
33.6,12468.
33.62,12517.
33.64,12518.
33.66,12504.
33.68,12490.
33.7,12507.
33.72,12568.
33.74,12620.
33.76,12589.
33.78,12565.
33.8,12532.
33.82,12551.
33.84,12590.
33.86,12576.
33.88,12530.
33.9,12532.
33.92,12566.
33.94,12659.
33.96,12652.
33.98,12608.
34.,12614.
34.02,12626.
