x0000,y0000
337.21,12954.
337.23,13008.
337.25,12982.
337.27,12969.
337.29,12981.
337.31,12990.
337.33,13054.
337.35,13000.
337.37,12981.
337.39,13013.
337.41,12950.
337.43,12965.
337.45,12979.
337.47,12921.
337.48,12947.
337.5,12902.
337.52,12937.
337.54,12972.
337.56,12924.
337.58,12913.
337.6,12961.
337.62,12919.
337.64,12977.
337.66,12973.
337.68,12961.
337.7,12960.
337.72,12994.
337.74,12948.
337.76,12986.
337.78,13006.
337.8,12956.
337.82,12950.
337.84,13032.
337.86,13030.
337.88,13019.
337.9,13038.
337.92,12977.
337.94,13043.
337.96,13016.
337.98,13011.
338.,13011.
338.02,12924.
338.04,12985.
338.06,12959.
338.08,12995.
338.1,12933.
338.12,12928.
338.14,12899.
338.16,12961.
338.18,12966.
338.2,12935.
338.22,12977.
338.24,12910.
338.26,12967.
338.28,12945.
338.3,12968.
338.32,12990.
338.34,12932.
338.36,13005.
338.38,13002.
338.4,12998.
338.42,13007.
338.44,13013.
338.46,12990.
338.48,13058.
338.5,13016.
338.51,13020.
338.53,13054.
338.55,13024.
338.57,12984.
338.59,13027.
338.61,12984.
338.63,12951.
338.65,12974.
338.67,12936.
338.69,12940.
338.71,12972.
338.73,12896.
338.75,12976.
338.77,12934.
338.79,12918.
338.81,12998.
338.83,12937.
338.85,12984.
338.87,12933.
338.89,12996.
338.91,12979.
338.93,12977.
338.95,13009.
338.97,12953.
338.99,12990.
339.01,13042.
339.03,13014.
339.05,13033.
339.07,13011.
339.09,13024.
339.11,13084.
339.13,13057.
339.15,13101.
339.17,13026.
339.19,13043.
339.21,12995.
339.23,13023.
339.25,13001.
339.27,12996.
339.29,12991.
339.31,12945.
339.33,12986.
339.35,13032.
339.37,12954.
339.39,12989.
339.41,12998.
339.43,12995.
339.45,13026.
339.47,13007.
339.49,12967.
339.51,13014.
339.52,13042.
339.54,13006.
339.56,13060.
339.58,12999.
339.6,13047.
339.62,13039.
339.64,13099.
339.66,13055.
339.68,13050.
339.7,13037.
339.72,13060.
339.74,13036.
339.76,13065.
339.78,13006.
339.8,12983.
339.82,12955.
339.84,13002.
339.86,13013.
339.88,12963.
339.9,12973.
339.92,12947.
339.94,13009.
339.96,12966.
339.98,13030.
340.,13002.
340.02,12956.
340.04,12994.
340.06,12995.
340.08,13050.
340.1,13001.
340.12,13012.
340.14,12991.
340.16,13062.
340.18,13026.
340.2,13033.
340.22,13055.
340.24,13003.
340.26,13075.
340.28,13041.
340.3,13057.
340.32,13013.
340.34,12982.
340.36,12996.
340.38,12987.
340.4,13006.
340.42,12940.
340.44,12960.
340.46,12921.
340.48,12983.
340.5,12942.
340.52,13012.
340.54,12965.
340.56,12985.
340.57,12969.
340.59,12994.
340.61,12988.
340.63,13014.
340.65,12971.
340.67,13032.
340.69,12973.
340.71,13039.
340.73,12992.
340.75,13036.
340.77,13064.
340.79,13004.
340.81,13060.
340.83,13007.
340.85,13012.
340.87,12998.
340.89,12988.
340.91,13030.
340.93,12962.
340.95,12970.
340.97,12926.
340.99,12966.
341.01,12904.
341.03,12964.
341.05,12935.
341.07,12947.
341.09,12909.
341.11,12971.
341.13,12948.
341.15,12991.
341.17,12938.
341.19,12988.
341.21,12968.
341.23,13003.
341.25,13008.
341.27,12991.
341.29,13006.
341.31,12983.
341.33,13039.
341.35,12999.
341.37,13063.
341.39,13012.
341.41,13056.
341.43,13007.
341.45,13050.
341.47,12996.
341.49,12985.
341.51,12948.
341.53,12989.
341.55,12954.
341.57,12945.
341.58,12932.
341.6,12948.
341.62,12975.
341.64,12926.
341.66,12968.
341.68,12943.
341.7,12963.
341.72,12963.
341.74,12962.
341.76,12935.
341.78,12967.
341.8,12962.
341.82,12960.
341.84,12965.
341.86,13001.
341.88,13001.
341.9,12962.
341.92,13016.
341.94,12981.
341.96,13013.
341.98,12977.
342.,13000.
342.02,12970.
342.04,13035.
342.06,12988.
342.08,13000.
342.1,12928.
342.12,12958.
342.14,12919.
342.16,12952.
342.18,12926.
342.2,12931.
342.22,12878.
342.24,12891.
342.26,12904.
342.28,12930.
342.3,12919.
342.32,12913.
342.34,12884.
342.36,12905.
342.38,12956.
342.4,12924.
342.42,12960.
342.44,12906.
342.46,12968.
342.48,12928.
342.5,12961.
342.52,12932.
342.54,13000.
342.56,12958.
342.58,13036.
342.6,12976.
342.61,13006.
342.63,13013.
342.65,12958.
342.67,12975.
342.69,12946.
342.71,12934.
342.73,12952.
342.75,12943.
342.77,12923.
342.79,12936.
342.81,12926.
342.83,12934.
342.85,12936.
342.87,12965.
342.89,12927.
342.91,12988.
342.93,12925.
342.95,12953.
342.97,12967.
342.99,12932.
343.01,12982.
343.03,12937.
343.05,12960.
